gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,attribute,rel_delta_mean,rel_delta_std
2,300,256,20,104,0,0.5,0,Slope,0.00031366120218577964,0.0022220527269092355
2,300,256,20,104,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0015892032762472048,0.0036288651289214024
2,300,256,20,104,0,0.5,0,Vertical_Distance_To_Hydrology,0.0007568571428571452,0.01510749708522368
2,300,256,20,104,0,0.5,0,Horizontal_Distance_To_Roadways,0.0009927965903236413,0.0021612030731770152
2,300,256,20,104,0,0.5,0,Hillshade_9am,0.00012414698162727767,0.002222400450579082
2,300,256,20,104,0,0.5,0,Hillshade_Noon,0.0002238709677420326,0.002959399539992865
2,300,256,20,104,0,0.5,0,Hillshade_3pm,1.6129032258599945e-06,0.0009463463220562601
2,300,256,20,104,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.003031019099400542,0.001311334178508431
2,300,256,20,104,0,0.5,0,Cover_Type,0.004516666666666651,0.00010690762734508163
2,300,256,20,105,0,0.5,0,Id,0.0,0.0
2,300,256,20,105,0,0.5,0,Elevation,0.00104036589459542,0.0020141322051206614
2,300,256,20,105,0,0.5,0,Aspect,1.6574074074071632e-05,0.00037707033576133184
2,300,256,20,105,0,0.5,0,Slope,0.00020273224043716162,0.001619675386900233
2,300,256,20,105,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0015781831720029695,0.0032169238087456434
2,300,256,20,105,0,0.5,0,Vertical_Distance_To_Hydrology,0.000883904761904759,0.01712875815396009
2,300,256,20,105,0,0.5,0,Horizontal_Distance_To_Roadways,0.0007220973256522165,0.003146437404420673
2,300,256,20,105,0,0.5,0,Hillshade_9am,0.00010866141732286115,0.0021850111743480782
2,300,256,20,105,0,0.5,0,Hillshade_Noon,0.00021032258064517537,0.002814975834165352
2,300,256,20,105,0,0.5,0,Hillshade_3pm,6.061827956984193e-05,0.0009857582472658868
2,300,256,20,105,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0015752742145380338,0.0004943679531077479
2,300,256,20,105,0,0.5,0,Cover_Type,0.003961111111111156,0.00024697980124576086
2,300,256,20,106,0,0.5,0,Id,0.0,0.0
2,300,256,20,106,0,0.5,0,Elevation,0.00022522658610262526,0.0026514639552930788
2,300,256,20,106,0,0.5,0,Aspect,0.00020703703703704138,5.8579417116873786e-05
2,300,256,20,106,0,0.5,0,Slope,0.00016448087431695453,0.002567774151253711
2,300,256,20,106,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0014309754281459348,0.0035907057583060595
2,300,256,20,106,0,0.5,0,Vertical_Distance_To_Hydrology,0.0007648571428571468,0.0151755287453952
2,300,256,20,106,0,0.5,0,Horizontal_Distance_To_Roadways,0.0005091986323825414,0.0027794196447385486
2,300,256,20,106,0,0.5,0,Hillshade_9am,0.00014986876640425115,0.0034931915403769004
2,300,256,20,106,0,0.5,0,Hillshade_Noon,0.00016752688172049044,0.002103037593538635
2,300,256,20,106,0,0.5,0,Hillshade_3pm,1.7338709677421923e-05,0.0021276604373416438
2,300,256,20,106,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0018237929271806542,0.0004044312669190238
2,300,256,20,106,0,0.5,0,Cover_Type,0.004661111111111153,0.0007804780875700836
2,300,256,20,107,0,0.5,0,Id,0.0,0.0
2,300,256,20,107,0,0.5,0,Elevation,0.0009314702920441625,0.00392710868358468
2,300,256,20,107,0,0.5,0,Aspect,0.0005644444444444711,0.0008047351821197891
2,300,256,20,107,0,0.5,0,Slope,2.295081967210678e-05,0.00164086657516321
2,300,256,20,107,0,0.5,0,Horizontal_Distance_To_Hydrology,0.001878927773641109,0.00401093806632287
2,300,256,20,107,0,0.5,0,Vertical_Distance_To_Hydrology,0.0007396666666666667,0.013629701334037351
2,300,256,20,107,0,0.5,0,Horizontal_Distance_To_Roadways,0.0009219380825254037,0.003911839325205818
2,300,256,20,107,0,0.5,0,Hillshade_9am,0.00014566929133860685,0.002081971589445564
2,300,256,20,107,0,0.5,0,Hillshade_Noon,0.00022752688172046523,0.003080700761754308
2,300,256,20,107,0,0.5,0,Hillshade_3pm,2.876344086025307e-05,0.001523822222585685
2,300,256,20,107,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0025566150843440738,0.000984564310612771
2,300,256,20,107,0,0.5,0,Cover_Type,0.004255555555555605,0.000609986174691458
2,300,256,20,108,0,0.5,0,Id,0.0,0.0
2,300,256,20,108,0,0.5,0,Elevation,0.000788385364216191,0.0022929682375706956
2,300,256,20,108,0,0.5,0,Aspect,0.0001079629629629153,0.00019067146884822934
2,300,256,20,108,0,0.5,0,Slope,0.00013169398907101284,0.00237085038720281
2,300,256,20,108,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0015128567882849364,0.0015264096206725154
2,300,256,20,108,0,0.5,0,Vertical_Distance_To_Hydrology,0.0008570952380952385,0.015597893050955308
2,300,256,20,108,0,0.5,0,Horizontal_Distance_To_Roadways,0.0011787035736031226,0.004544549464639691
2,300,256,20,108,0,0.5,0,Hillshade_9am,8.582677165359505e-05,0.0016151561854630572
2,300,256,20,108,0,0.5,0,Hillshade_Noon,0.00015978494623654585,0.0023555504259761975
2,300,256,20,108,0,0.5,0,Hillshade_3pm,1.8682795698971916e-05,0.0010532399684353665
2,300,256,20,108,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0016962033551745322,0.00034201781947909007
2,300,256,20,108,0,0.5,0,Cover_Type,0.005222222222222239,0.0013659384382028383
2,300,256,20,109,0,0.5,0,Id,0.0,0.0
2,300,256,20,109,0,0.5,0,Elevation,0.0005697717354816004,0.0024513424732905955
2,300,256,20,109,0,0.5,0,Aspect,5.953703703703973e-05,2.4650272437471603e-05
2,300,256,20,109,0,0.5,0,Slope,0.00025245901639346576,0.0015368236762565558
2,300,256,20,109,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0014511789525937032,0.003822634426245404
2,300,256,20,109,0,0.5,0,Vertical_Distance_To_Hydrology,0.0008607142857142845,0.014721075473439187
2,300,256,20,109,0,0.5,0,Horizontal_Distance_To_Roadways,0.0007417919535384849,0.0030391566625062316
2,300,256,20,109,0,0.5,0,Hillshade_9am,7.611548556436951e-05,0.0018987271306023757
2,300,256,20,109,0,0.5,0,Hillshade_Noon,0.00022559139784943322,0.002619438175144514
2,300,256,20,109,0,0.5,0,Hillshade_3pm,7.862903225815345e-05,0.00178809774570529
2,300,256,20,109,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0022777731307217406,0.001837951020152312
2,300,256,20,109,0,0.5,0,Cover_Type,0.004894444444444461,0.0003394966266299222
2,500,64,20,100,0,0.5,0,Id,0.0,0.0
2,500,64,20,100,0,0.5,0,Elevation,0.00031492111446784933,0.0030078897906117073
2,500,64,20,100,0,0.5,0,Aspect,0.00014564814814808832,0.00019570624235891175
2,500,64,20,100,0,0.5,0,Slope,0.00031693989071036215,0.0019284322784646666
2,500,64,20,100,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0016454206999255408,0.0036145508042076378
2,500,64,20,100,0,0.5,0,Vertical_Distance_To_Hydrology,0.001418142857142856,0.02587559409304039
2,500,64,20,100,0,0.5,0,Horizontal_Distance_To_Roadways,0.0004920284764179786,0.0033426563176472924
2,500,64,20,100,0,0.5,0,Hillshade_9am,0.00016981627296592175,0.0033663782346094826
2,500,64,20,100,0,0.5,0,Hillshade_Noon,0.00024365591397851506,0.003953397926220041
2,500,64,20,100,0,0.5,0,Hillshade_3pm,5.430107526878615e-05,0.001777288169653232
2,500,64,20,100,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0023504391468004986,0.0009501645110761635
2,500,64,20,100,0,0.5,0,Cover_Type,0.0025444444444444603,0.0008510891930361323
2,500,64,20,101,0,0.5,0,Id,0.0,0.0
2,500,64,20,101,0,0.5,0,Elevation,0.0003296576032225821,0.002651153493789851
2,500,64,20,101,0,0.5,0,Aspect,0.0002837962962963224,0.0006148724420124331
2,500,64,20,101,0,0.5,0,Slope,0.00013278688524588338,0.0033252147870506377
2,500,64,20,101,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0019326135517498042,0.005128438840401427
2,500,64,20,101,0,0.5,0,Vertical_Distance_To_Hydrology,0.0008909523809523787,0.015613971383869205
2,500,64,20,101,0,0.5,0,Horizontal_Distance_To_Roadways,0.0004939206594539168,0.00260459144737038
2,500,64,20,101,0,0.5,0,Hillshade_9am,0.0001232283464567554,0.002304278976204735
2,500,64,20,101,0,0.5,0,Hillshade_Noon,0.00018516129032267628,0.002300434923470687
2,500,64,20,101,0,0.5,0,Hillshade_3pm,8.319892473119423e-05,0.0010927294401900899
2,500,64,20,101,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.002138826153631695,0.0012346693924129406
2,500,64,20,101,0,0.5,0,Cover_Type,0.003066666666666699,0.00016713604528569356
2,500,64,20,102,0,0.5,0,Id,0.0,0.0
2,500,64,20,102,0,0.5,0,Elevation,0.0006372608257803233,0.003948556708961078
2,500,64,20,102,0,0.5,0,Aspect,0.00031833333333332174,5.387841509859917e-06
2,500,64,20,102,0,0.5,0,Slope,0.00018743169398906131,0.0028793011931436806
2,500,64,20,102,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0018429138744105204,0.0023801307208477004
2,500,64,20,102,0,0.5,0,Vertical_Distance_To_Hydrology,0.0008538571428571475,0.0173446680651671
2,500,64,20,102,0,0.5,0,Horizontal_Distance_To_Roadways,0.0002842677157978909,0.0017943442256750284
2,500,64,20,102,0,0.5,0,Hillshade_9am,0.00017191601049868795,0.00305195405224104
2,500,64,20,102,0,0.5,0,Hillshade_Noon,0.00029526881720438457,0.004182996741841549
2,500,64,20,102,0,0.5,0,Hillshade_3pm,2.8629032258098072e-05,0.0018199942917116554
2,500,64,20,102,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0018458681911136202,2.7003743712731782e-05
2,500,64,20,102,0,0.5,0,Cover_Type,0.0028111111111110976,0.0009130003776352854
2,500,64,20,103,0,0.5,0,Id,0.0,0.0
2,500,64,20,103,0,0.5,0,Elevation,0.0007388888888888454,0.0027273703346683757
2,500,64,20,103,0,0.5,0,Aspect,0.000373240740740736,9.774078530940635e-05
2,500,64,20,103,0,0.5,0,Slope,0.00014808743169398368,0.001595067475980406
2,500,64,20,103,0,0.5,0,Horizontal_Distance_To_Hydrology,0.002010945644080426,0.004631597235542405
2,500,64,20,103,0,0.5,0,Vertical_Distance_To_Hydrology,0.0010270952380952382,0.02031416697608987
2,500,64,20,103,0,0.5,0,Horizontal_Distance_To_Roadways,0.0007626434359046558,0.0032137899808818136
2,500,64,20,103,0,0.5,0,Hillshade_9am,0.00015853018372703764,0.0035755080852931547
2,500,64,20,103,0,0.5,0,Hillshade_Noon,0.0003849462365590831,0.004706601871781411
2,500,64,20,103,0,0.5,0,Hillshade_3pm,3.4139784946223844e-05,0.0011333093130835713
2,500,64,20,103,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0023916678284306913,0.0005135463329958437
2,500,64,20,103,0,0.5,0,Cover_Type,0.0031222222222222484,0.0003953736159012002
2,500,64,20,104,0,0.5,0,Id,0.0,0.0
2,500,64,20,104,0,0.5,0,Elevation,0.0006437395099026411,0.0045960441429073
2,500,64,20,104,0,0.5,0,Aspect,0.00012157407407408351,0.0001490099146756971
2,500,64,20,104,0,0.5,0,Slope,0.0006540983606557276,0.0025697032755010265
2,500,64,20,104,0,0.5,0,Horizontal_Distance_To_Hydrology,0.001424944154877145,0.0021595986180604682
2,500,64,20,104,0,0.5,0,Vertical_Distance_To_Hydrology,0.0009698095238095204,0.02064623954666938
2,500,64,20,104,0,0.5,0,Horizontal_Distance_To_Roadways,0.0008246311648166277,0.0020004229529457895
2,500,64,20,104,0,0.5,0,Hillshade_9am,0.00011837270341208669,0.002474513181892222
2,500,64,20,104,0,0.5,0,Hillshade_Noon,0.00031032258064519444,0.005298598323192143
2,500,64,20,104,0,0.5,0,Hillshade_3pm,7.997311827958884e-05,0.002547012129144333
2,500,64,20,104,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0026598726706631294,0.0007908662105561885
2,500,64,20,104,0,0.5,0,Cover_Type,0.002872222222222239,0.00016458393337362873
2,500,64,20,105,0,0.5,0,Id,0.0,0.0
2,500,64,20,105,0,0.5,0,Elevation,0.001084911043974368,0.003132450807993848
2,500,64,20,105,0,0.5,0,Aspect,2.833333333332651e-05,0.0003659951126939385
2,500,64,20,105,0,0.5,0,Slope,0.0002693989071038282,0.001207460784005405
2,500,64,20,105,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0018927773641102023,0.00457399973090472
2,500,64,20,105,0,0.5,0,Vertical_Distance_To_Hydrology,0.0011359047619047605,0.0253181351562027
2,500,64,20,105,0,0.5,0,Horizontal_Distance_To_Roadways,0.0009413048569154098,0.0026284989698776543
2,500,64,20,105,0,0.5,0,Hillshade_9am,0.00014238845144359672,0.0029717166139644545
2,500,64,20,105,0,0.5,0,Hillshade_Noon,0.0003283870967742763,0.004668678197680082
2,500,64,20,105,0,0.5,0,Hillshade_3pm,5.954301075260193e-05,0.0021567108511155214
2,500,64,20,105,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.002341071760550288,0.0006268998740696443
2,500,64,20,105,0,0.5,0,Cover_Type,0.0024833333333333187,0.0005263999287720839
2,500,64,20,106,0,0.5,0,Id,0.0,0.0
2,500,64,20,106,0,0.5,0,Elevation,0.0005217690500167458,0.003532645457020761
2,500,64,20,106,0,0.5,0,Aspect,0.0005034259259259007,4.5439769769568064e-05
2,500,64,20,106,0,0.5,0,Slope,0.00015519125683059856,0.0021538031632497797
2,500,64,20,106,0,0.5,0,Horizontal_Distance_To_Hydrology,0.00161861504095309,0.0037702240754897854
2,500,64,20,106,0,0.5,0,Vertical_Distance_To_Hydrology,0.00099890476190476,0.018595617115528672
2,500,64,20,106,0,0.5,0,Horizontal_Distance_To_Roadways,0.0008034284108473095,0.003600175401131169
2,500,64,20,106,0,0.5,0,Hillshade_9am,0.00015629921259846654,0.004155687122441458
2,500,64,20,106,0,0.5,0,Hillshade_Noon,0.00027806451612909477,0.003242954550455322
2,500,64,20,106,0,0.5,0,Hillshade_3pm,2.7553763440858076e-05,0.0028842558252435545
2,500,64,20,106,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0021375760955434802,0.0008467147282236666
2,500,64,20,106,0,0.5,0,Cover_Type,0.0031166666666666565,0.0005425176532587015
2,500,64,20,107,0,0.5,0,Id,0.0,0.0
2,500,64,20,107,0,0.5,0,Elevation,0.0007851963746224049,0.004466865007079455
2,500,64,20,107,0,0.5,0,Aspect,0.00047861111111113054,0.0009111855938434331
2,500,64,20,107,0,0.5,0,Slope,0.0003530054644808573,0.0013504033543511305
2,500,64,20,107,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0019998014395631656,0.004954264290731845
2,500,64,20,107,0,0.5,0,Vertical_Distance_To_Hydrology,0.001071095238095237,0.019672390684634927
2,500,64,20,107,0,0.5,0,Horizontal_Distance_To_Roadways,0.0007951852372254471,0.0032602425569027995
2,500,64,20,107,0,0.5,0,Hillshade_9am,0.0001481627296587877,0.0024251679621053613
2,500,64,20,107,0,0.5,0,Hillshade_Noon,0.0002963440860214412,0.004104287727952635
2,500,64,20,107,0,0.5,0,Hillshade_3pm,2.8494623655943073e-05,0.00221430328912786
2,500,64,20,107,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0025481388540360096,0.0011149624094641017
2,500,64,20,107,0,0.5,0,Cover_Type,0.0025388888888889425,0.001262169317834592
2,500,64,20,108,0,0.5,0,Id,0.0,0.0
2,500,64,20,108,0,0.5,0,Elevation,0.0010831822759314147,0.003565060258935116
2,500,64,20,108,0,0.5,0,Aspect,0.0001684259259259117,0.0003324216376289424
2,500,64,20,108,0,0.5,0,Slope,0.00046393442622950443,0.00207958853259709
2,500,64,20,108,0,0.5,0,Horizontal_Distance_To_Hydrology,0.001723454951600903,0.0025941952156913095
2,500,64,20,108,0,0.5,0,Vertical_Distance_To_Hydrology,0.001216380952380953,0.02588615837466033
2,500,64,20,108,0,0.5,0,Horizontal_Distance_To_Roadways,0.0010892791906702694,0.0038050273248849773
2,500,64,20,108,0,0.5,0,Hillshade_9am,0.0001140419947506375,0.0024055322127935746
2,500,64,20,108,0,0.5,0,Hillshade_Noon,0.0001905376344086929,0.0025977574659667097
2,500,64,20,108,0,0.5,0,Hillshade_3pm,1.0349462365591154e-05,0.001397308763373622
2,500,64,20,108,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0018332961568846076,0.0009624633828717598
2,500,64,20,108,0,0.5,0,Cover_Type,0.003916666666666717,0.0014455382607940492
2,500,64,20,109,0,0.5,0,Id,0.0,0.0
2,500,64,20,109,0,0.5,0,Elevation,0.0007647868412219443,0.003504871906574484
2,500,64,20,109,0,0.5,0,Aspect,0.00025157407407405685,0.00045920077804190623
2,500,64,20,109,0,0.5,0,Slope,7.759562841528473e-05,0.002967077128060829
2,500,64,20,109,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0015276743608836013,0.003170817171602075
2,500,64,20,109,0,0.5,0,Vertical_Distance_To_Hydrology,0.001158857142857142,0.018939361460794887
2,500,64,20,109,0,0.5,0,Horizontal_Distance_To_Roadways,0.0005202285607231451,0.0023034776872551915
2,500,64,20,109,0,0.5,0,Hillshade_9am,0.00010577427821526565,0.0026164714077828236
2,500,64,20,109,0,0.5,0,Hillshade_Noon,0.00036172043010761597,0.004769556560768974
2,500,64,20,109,0,0.5,0,Hillshade_3pm,7.311827956991308e-05,0.0018991061192176646
2,500,64,20,109,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.001833403039174724,0.0017166010195066445
2,500,64,20,109,0,0.5,0,Cover_Type,0.002277777777777823,0.002904094896418319
2,500,128,20,100,0,0.5,0,Id,0.0,0.0
2,500,128,20,100,0,0.5,0,Elevation,0.0006033736153071589,0.003639422855337019
2,500,128,20,100,0,0.5,0,Aspect,0.00033138888888883695,3.644948008647312e-05
2,500,128,20,100,0,0.5,0,Slope,0.0003639344262295045,0.0016538911013419023
2,500,128,20,100,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0016116406056093336,0.004905643524761499
2,500,128,20,100,0,0.5,0,Vertical_Distance_To_Hydrology,0.0014629523809523853,0.02516793256381518
2,500,128,20,100,0,0.5,0,Horizontal_Distance_To_Roadways,0.0005456512575523627,0.0024908268750543144
2,500,128,20,100,0,0.5,0,Hillshade_9am,0.00015708661417318396,0.0028327781128117775
2,500,128,20,100,0,0.5,0,Hillshade_Noon,0.0002524731182795163,0.003867199868535083
2,500,128,20,100,0,0.5,0,Hillshade_3pm,4.596774193540539e-05,0.0013803854864635182
2,500,128,20,100,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.001981630187276397,0.00045861101367198373
2,500,128,20,100,0,0.5,0,Cover_Type,0.0027444444444444382,0.0007049348723016702
2,500,128,20,101,0,0.5,0,Id,0.0,0.0
2,500,128,20,101,0,0.5,0,Elevation,0.0004789358845250365,0.002868010403138173
2,500,128,20,101,0,0.5,0,Aspect,6.9444444444381285e-06,0.00043170933799688564
2,500,128,20,101,0,0.5,0,Slope,0.00022459016393442698,0.002349610226295367
2,500,128,20,101,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0019174733184412962,0.0036777956388963757
2,500,128,20,101,0,0.5,0,Vertical_Distance_To_Hydrology,0.001081095238095234,0.018120488892664717
2,500,128,20,101,0,0.5,0,Horizontal_Distance_To_Roadways,0.000536967823521177,0.0030033301717219663
2,500,128,20,101,0,0.5,0,Hillshade_9am,0.0001594488188976718,0.0025373738916056347
2,500,128,20,101,0,0.5,0,Hillshade_Noon,0.0002236559139785846,0.0028335821074291397
2,500,128,20,101,0,0.5,0,Hillshade_3pm,1.303763440857654e-05,0.0018669154430497918
2,500,128,20,101,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.002322426692690214,0.0009756919886000059
2,500,128,20,101,0,0.5,0,Cover_Type,0.0036055555555555654,0.0011652084370548518
2,500,128,20,102,0,0.5,0,Id,0.0,0.0
2,500,128,20,102,0,0.5,0,Elevation,0.0006042799597180365,0.0038923724124140004
2,500,128,20,102,0,0.5,0,Aspect,0.00015944444444444787,0.0003443690093265746
2,500,128,20,102,0,0.5,0,Slope,8.087431693986724e-05,0.0021318313646007383
2,500,128,20,102,0,0.5,0,Horizontal_Distance_To_Hydrology,0.001970240754529651,0.003958839294975738
2,500,128,20,102,0,0.5,0,Vertical_Distance_To_Hydrology,0.0008316666666666655,0.018552101614780523
2,500,128,20,102,0,0.5,0,Horizontal_Distance_To_Roadways,0.0005585312163364989,0.00261167385288136
2,500,128,20,102,0,0.5,0,Hillshade_9am,0.00016062992125980385,0.003267883917979766
2,500,128,20,102,0,0.5,0,Hillshade_Noon,0.0002810752688171834,0.003668394972753678
2,500,128,20,102,0,0.5,0,Hillshade_3pm,1.5188172042941929e-05,0.001794397850640614
2,500,128,20,102,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0011846486335750483,0.00014581129647890518
2,500,128,20,102,0,0.5,0,Cover_Type,0.0028333333333333175,0.0009114381329452693
2,500,128,20,103,0,0.5,0,Id,0.0,0.0
2,500,128,20,103,0,0.5,0,Elevation,0.0007937395099026547,0.0021997757055321034
2,500,128,20,103,0,0.5,0,Aspect,0.0004022222222222322,0.00021430517203834885
2,500,128,20,103,0,0.5,0,Slope,0.0003147540983606502,0.0017054046818369562
2,500,128,20,103,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0020618019359642634,0.005039042008050878
2,500,128,20,103,0,0.5,0,Vertical_Distance_To_Hydrology,0.001040714285714281,0.018963156087755742
2,500,128,20,103,0,0.5,0,Horizontal_Distance_To_Roadways,0.0006862723057467985,0.002517424908955606
2,500,128,20,103,0,0.5,0,Hillshade_9am,0.00015603674540685679,0.0034075050081317747
2,500,128,20,103,0,0.5,0,Hillshade_Noon,0.00043290322580651997,0.004993273645703417
2,500,128,20,103,0,0.5,0,Hillshade_3pm,8.870967741886158e-06,0.0006536123858784041
2,500,128,20,103,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.002322612574933787,0.0007235245947583251
2,500,128,20,103,0,0.5,0,Cover_Type,0.0035277777777777963,0.0009185685358572455
2,500,128,20,104,0,0.5,0,Id,0.0,0.0
2,500,128,20,104,0,0.5,0,Elevation,0.0006334508224234945,0.0032023351161627146
2,500,128,20,104,0,0.5,0,Aspect,0.00014222222222220655,9.514038360621044e-05
2,500,128,20,104,0,0.5,0,Slope,0.000739344262295077,0.003242053026461759
2,500,128,20,104,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0016069992553983572,0.002753634509867594
2,500,128,20,104,0,0.5,0,Vertical_Distance_To_Hydrology,0.000981428571428568,0.025437121259041875
2,500,128,20,104,0,0.5,0,Horizontal_Distance_To_Roadways,0.0013086600159243225,0.002750138646926417
2,500,128,20,104,0,0.5,0,Hillshade_9am,0.00011863517060369644,0.002465836684872227
2,500,128,20,104,0,0.5,0,Hillshade_Noon,0.0003000000000000572,0.005217271090010995
2,500,128,20,104,0,0.5,0,Hillshade_3pm,2.3387096774167694e-05,0.0013802568911680376
2,500,128,20,104,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0027064129374041843,0.0009467873391532105
2,500,128,20,104,0,0.5,0,Cover_Type,0.0024111111111111416,0.0005874548165891545
2,500,128,20,105,0,0.5,0,Id,0.0,0.0
2,500,128,20,105,0,0.5,0,Elevation,0.0011089627391740536,0.0028242867254309892
2,500,128,20,105,0,0.5,0,Aspect,6.361111111109115e-05,0.0004457250491254114
